,amplist,tlist
415,10.846977233886719,20.75
416,11.395516395568848,20.8
417,7.918807029724121,20.85
418,11.078481674194336,20.900000000000002
419,9.994140625,20.950000000000003
420,8.784697532653809,21.0
421,10.744032859802246,21.05
422,13.899227142333984,21.1
423,8.211688995361328,21.150000000000002
424,3.97491455078125,21.200000000000003
425,7.317059516906738,21.25
426,4.562917232513428,21.3
427,4.861014366149902,21.35
428,8.723077774047852,21.400000000000002
429,7.437997341156006,21.450000000000003
430,9.97673225402832,21.5
431,13.898725509643555,21.55
432,12.425230979919434,21.6
433,7.9952802658081055,21.650000000000002
434,13.2860746383667,21.700000000000003
435,10.52522087097168,21.75
436,7.0996599197387695,21.8
437,12.873051643371582,21.85
438,10.635231018066406,21.900000000000002
439,9.767070770263672,21.950000000000003
440,15.407017707824707,22.0
441,12.8902587890625,22.05
442,12.194924354553223,22.1
443,16.179229736328125,22.150000000000002
444,8.684737205505371,22.200000000000003
445,11.3967924118042,22.25
446,12.557815551757812,22.3
447,6.928044319152832,22.35
448,8.780746459960938,22.400000000000002
449,11.71988582611084,22.450000000000003
450,4.761791229248047,22.5
451,7.186539649963379,22.55
452,10.411565780639648,22.6
453,6.1476359367370605,22.650000000000002
454,5.677614212036133,22.700000000000003
455,9.459884643554688,22.75
456,7.636362075805664,22.8
457,5.761983871459961,22.85
458,12.601042747497559,22.900000000000002
459,10.70773696899414,22.950000000000003
460,5.2020487785339355,23.0
461,11.081911087036133,23.05
462,10.78844165802002,23.1
463,5.224146842956543,23.150000000000002
464,11.835662841796875,23.200000000000003
465,7.576196670532227,23.25
466,6.1366167068481445,23.3
467,10.811332702636719,23.35
468,6.501651287078857,23.400000000000002
469,5.30363655090332,23.450000000000003
470,10.265045166015625,23.5
471,7.111508846282959,23.55
472,3.3943700790405273,23.6
473,7.54504919052124,23.650000000000002
474,7.672613620758057,23.700000000000003
475,3.0626373291015625,23.75
476,9.234962463378906,23.8
477,9.385445594787598,23.85
478,4.802659034729004,23.900000000000002
479,13.645387649536133,23.950000000000003
480,14.599109649658203,24.0
481,7.579013824462891,24.05
482,13.464056015014648,24.1
483,14.23280143737793,24.150000000000002
484,8.845284461975098,24.200000000000003
485,14.178786277770996,24.25
486,11.661545753479004,24.3
487,6.438831329345703,24.35
488,11.594903945922852,24.400000000000002
489,10.532389640808105,24.450000000000003
490,5.734272003173828,24.5
491,11.026204109191895,24.55
492,12.045927047729492,24.6
493,3.084178924560547,24.650000000000002
494,9.262693405151367,24.700000000000003
495,11.466477394104004,24.75
496,5.69352388381958,24.8
497,11.44668197631836,24.85
498,10.750720977783203,24.900000000000002
499,4.366419315338135,24.950000000000003
500,11.22263240814209,25.0
501,11.16938304901123,25.05
502,10.160500526428223,25.1
503,14.059003829956055,25.150000000000002
504,13.24882984161377,25.200000000000003
505,13.302054405212402,25.25
506,15.347658157348633,25.3
507,8.998132705688477,25.35
508,13.916860580444336,25.400000000000002
509,12.135557174682617,25.450000000000003
510,7.957307815551758,25.5
511,12.243637084960938,25.55
512,10.843301773071289,25.6
513,8.57541561126709,25.650000000000002
514,8.028695106506348,25.700000000000003
515,11.564133644104004,25.75
516,7.705072402954102,25.8
517,6.7905378341674805,25.85
518,10.563640594482422,25.900000000000002
519,8.195249557495117,25.950000000000003
520,5.660377502441406,26.0
521,9.618302345275879,26.05
522,7.915443420410156,26.1
523,8.254350662231445,26.150000000000002
524,12.586048126220703,26.200000000000003
525,6.779297351837158,26.25
526,11.955443382263184,26.3
527,14.004791259765625,26.35
528,8.37366008758545,26.400000000000002
529,12.982518196105957,26.450000000000003
530,13.466536521911621,26.5
531,10.68257999420166,26.55
532,14.404938697814941,26.6
533,16.616071701049805,26.650000000000002
534,9.329687118530273,26.700000000000003
535,10.032504081726074,26.75
536,13.04214859008789,26.8
537,6.9210638999938965,26.85
538,7.9234161376953125,26.900000000000002
539,11.209327697753906,26.950000000000003
540,8.24448299407959,27.0
541,8.130107879638672,27.05
542,10.635269165039062,27.1
543,9.375284194946289,27.150000000000002
544,10.744488716125488,27.200000000000003
545,13.33544921875,27.25
546,8.520055770874023,27.3
547,13.411558151245117,27.35
548,14.106335639953613,27.400000000000002
549,9.88178825378418,27.450000000000003
550,11.86545467376709,27.5
551,12.807731628417969,27.55
552,7.329785346984863,27.6
553,10.374615669250488,27.650000000000002
554,12.512679100036621,27.700000000000003
555,8.535816192626953,27.75
556,10.408915519714355,27.8
557,12.183357238769531,27.85
558,7.933544158935547,27.900000000000002
559,13.05409049987793,27.950000000000003
560,14.73111343383789,28.0
561,12.28424072265625,28.05
562,11.637798309326172,28.1
563,13.822461128234863,28.150000000000002
564,9.217304229736328,28.200000000000003
565,10.29930591583252,28.25
566,12.873295783996582,28.3
567,7.849837303161621,28.35
568,11.938963890075684,28.400000000000002
569,13.260631561279297,28.450000000000003
570,11.187463760375977,28.5
571,8.355908393859863,28.55
572,10.37449836730957,28.6
573,5.543348789215088,28.650000000000002
574,9.850306510925293,28.700000000000003
575,11.170160293579102,28.75
576,5.959579944610596,28.8
577,12.388473510742188,28.85
578,12.180450439453125,28.900000000000002
579,7.347498416900635,28.950000000000003
580,12.608133316040039,29.0
581,12.414606094360352,29.05
582,7.505402088165283,29.1
583,12.896673202514648,29.150000000000002
584,12.593023300170898,29.200000000000003
585,10.176887512207031,29.25
586,13.695207595825195,29.3
587,13.372417449951172,29.35
588,10.236001968383789,29.400000000000002
589,10.737682342529297,29.450000000000003
590,10.993765830993652,29.5
591,3.610750198364258,29.55
592,10.92944622039795,29.6
593,10.242097854614258,29.650000000000002
594,3.6234006881713867,29.700000000000003
595,10.089703559875488,29.75
596,9.969527244567871,29.8
597,5.038156032562256,29.85
598,13.012975692749023,29.900000000000002
599,12.757000923156738,29.950000000000003
600,6.962064743041992,30.0
601,11.297059059143066,30.05
602,14.090959548950195,30.1
603,8.741111755371094,30.150000000000002
604,9.578274726867676,30.200000000000003
605,11.95572280883789,30.25
606,9.587747573852539,30.3
607,8.994806289672852,30.35
608,10.962246894836426,30.400000000000002
609,6.108813285827637,30.450000000000003
610,9.843954086303711,30.5
611,11.56947135925293,30.55
612,5.747523307800293,30.6
613,10.132335662841797,30.650000000000002
614,10.61302661895752,30.700000000000003
615,6.809828758239746,30.75
616,9.478363037109375,30.8
617,11.877190589904785,30.85
618,7.4314117431640625,30.900000000000002
619,9.315523147583008,30.950000000000003
620,12.079774856567383,31.0
621,8.357165336608887,31.05
622,9.314162254333496,31.1
623,12.175369262695312,31.150000000000002
624,10.399008750915527,31.200000000000003
625,9.175599098205566,31.25
626,14.31523609161377,31.3
627,11.281756401062012,31.35
628,9.604662895202637,31.400000000000002
629,12.68691635131836,31.450000000000003
630,7.945011615753174,31.5
631,10.127178192138672,31.55
632,11.798675537109375,31.6
633,6.12513542175293,31.650000000000002
